inv_numb,node,x,y,w,h,neighbors
inv-0122,"(29, 1)",452,1249,30,12,"[(28, 1), (30, 1), (29, 0), (29, 2)]"
inv-0122,"(29, 2)",556,1243,23,18,"[(28, 2), (30, 2), (29, 1), (29, 3)]"
inv-0122,"(29, 3)",633,1242,91,18,"[(28, 3), (29, 2), (29, 4)]"
inv-0122,"(29, 4)",760,1241,121,21,"[(28, 4), (29, 3), (29, 5)]"
inv-0122,"(29, 5)",919,1240,71,18,"[(29, 4), (29, 6)]"
inv-0122,"(29, 6)",1018,1244,161,13,"[(29, 5)]"
inv-0122,"(30, 0)",91,1261,312,49,"[(29, 0), (31, 0), (30, 1)]"
inv-0122,"(30, 1)",663,1271,29,22,"[(29, 1), (31, 1), (30, 0)]"
inv-0122,"(30, 2)",1018,1268,126,23,"[(29, 2), (31, 2)]"
inv-0122,"(31, 0)",92,1336,96,17,"[(30, 0), (32, 0), (31, 1)]"
inv-0122,"(31, 1)",247,1334,52,18,"[(30, 1), (32, 1), (31, 0), (31, 2)]"
inv-0122,"(31, 2)",360,1333,35,18,"[(30, 2), (32, 2), (31, 1), (31, 3)]"
inv-0122,"(31, 3)",645,1329,67,21,"[(32, 3), (31, 2), (31, 4)]"
inv-0122,"(31, 4)",775,1328,92,21,"[(32, 4), (31, 3)]"
inv-0122,"(32, 0)",92,1363,312,52,"[(31, 0), (33, 0), (32, 1)]"
inv-0122,"(32, 1)",453,1381,30,12,"[(31, 1), (32, 0), (32, 2)]"
inv-0122,"(32, 2)",557,1374,23,18,"[(31, 2), (32, 1), (32, 3)]"
inv-0122,"(32, 3)",644,1358,73,51,"[(31, 3), (32, 2), (32, 4)]"
inv-0122,"(32, 4)",782,1357,80,50,"[(31, 4), (32, 3), (32, 5)]"
inv-0122,"(32, 5)",923,1372,64,17,"[(32, 4), (32, 6)]"
inv-0122,"(32, 6)",1019,1357,153,51,"[(32, 5)]"
inv-0122,"(33, 0)",92,1421,287,23,"[(32, 0), (34, 0)]"
inv-0122,"(34, 0)",93,1483,9,18,"[(33, 0), (35, 0), (34, 1)]"
inv-0122,"(34, 1)",167,1476,1014,25,"[(34, 0)]"
inv-0122,"(35, 0)",94,1521,91,12,"[(34, 0), (36, 0)]"
inv-0122,"(36, 0)",81,1587,300,30,"[(35, 0), (37, 0), (36, 1)]"
inv-0122,"(36, 1)",454,1592,27,20,"[(37, 1), (36, 0), (36, 2)]"
inv-0122,"(36, 2)",538,1592,66,17,"[(37, 2), (36, 1), (36, 3)]"
inv-0122,"(36, 3)",642,1578,79,49,"[(37, 3), (36, 2), (36, 4)]"
inv-0122,"(36, 4)",757,1577,128,52,"[(37, 4), (36, 3), (36, 5)]"
inv-0122,"(36, 5)",920,1576,75,52,"[(37, 5), (36, 4), (36, 6)]"
inv-0122,"(36, 6)",1054,1603,95,17,"[(36, 5)]"
inv-0122,"(37, 0)",206,1631,88,14,"[(36, 0), (37, 1)]"
inv-0122,"(37, 1)",449,1629,37,12,"[(36, 1), (37, 0), (37, 2)]"
inv-0122,"(37, 2)",543,1628,56,12,"[(36, 2), (37, 1), (37, 3)]"
inv-0122,"(37, 3)",649,1636,65,22,"[(36, 3), (37, 2), (37, 4)]"
inv-0122,"(37, 4)",799,1634,50,22,"[(36, 4), (37, 3), (37, 5)]"
inv-0122,"(37, 5)",919,1639,78,14,"[(36, 5), (37, 4)]"
inv-0123,"(0, 0)",627,80,90,22,"[(1, 0), (0, 1)]"
inv-0123,"(0, 1)",943,85,11,12,"[(1, 1), (0, 0)]"
inv-0123,"(1, 0)",85,113,313,108,"[(0, 0), (2, 0), (1, 1)]"
inv-0123,"(1, 1)",447,161,30,12,"[(0, 1), (2, 1), (1, 0), (1, 2)]"
inv-0123,"(1, 2)",551,155,23,18,"[(2, 2), (1, 1), (1, 3)]"
inv-0123,"(1, 3)",628,111,91,108,"[(2, 3), (1, 2), (1, 4)]"
inv-0123,"(1, 4)",755,125,122,80,"[(2, 4), (1, 3), (1, 5)]"
inv-0123,"(1, 5)",914,154,71,18,"[(2, 5), (1, 4), (1, 6)]"
inv-0123,"(1, 6)",1013,125,161,80,"[(2, 6), (1, 5)]"
inv-0123,"(2, 0)",86,230,312,111,"[(1, 0), (3, 0), (2, 1)]"
inv-0123,"(2, 1)",447,279,30,12,"[(1, 1), (2, 0), (2, 2)]"
inv-0123,"(2, 2)",551,273,23,18,"[(1, 2), (2, 1), (2, 3)]"
inv-0123,"(2, 3)",638,243,73,80,"[(1, 3), (2, 2), (2, 4)]"
inv-0123,"(2, 4)",770,243,92,79,"[(1, 4), (2, 3), (2, 5)]"
inv-0123,"(2, 5)",918,272,63,18,"[(1, 5), (2, 4), (2, 6)]"
inv-0123,"(2, 6)",1013,258,153,51,"[(1, 6), (2, 5)]"
inv-0123,"(3, 0)",86,413,777,52,"[(2, 0), (4, 0)]"
inv-0123,"(4, 0)",87,468,654,58,"[(3, 0), (5, 0)]"
inv-0123,"(5, 0)",87,535,1089,27,"[(4, 0), (6, 0)]"
inv-0123,"(6, 0)",86,567,891,25,"[(5, 0), (7, 0)]"
inv-0123,"(7, 0)",87,599,468,23,"[(6, 0), (8, 0)]"
inv-0123,"(8, 0)",88,628,1088,25,"[(7, 0), (9, 0)]"
inv-0123,"(9, 0)",87,659,1089,27,"[(8, 0), (10, 0)]"
inv-0123,"(10, 0)",88,691,732,25,"[(9, 0), (11, 0)]"
inv-0123,"(11, 0)",88,725,97,23,"[(10, 0), (12, 0)]"
inv-0123,"(12, 0)",88,755,362,23,"[(11, 0), (13, 0)]"
inv-0123,"(13, 0)",103,786,450,24,"[(12, 0), (14, 0), (13, 1)]"
inv-0123,"(13, 1)",642,782,235,25,"[(14, 1), (13, 0)]"
inv-0123,"(14, 0)",109,816,608,24,"[(13, 0), (15, 0), (14, 1)]"
inv-0123,"(14, 1)",771,819,23,4,"[(13, 1), (14, 0)]"
inv-0123,"(15, 0)",89,849,105,24,"[(14, 0), (16, 0)]"
inv-0123,"(16, 0)",89,880,417,23,"[(15, 0), (17, 0)]"
inv-0123,"(17, 0)",89,937,1088,28,"[(16, 0), (18, 0)]"
inv-0123,"(18, 0)",89,968,1089,27,"[(17, 0), (19, 0)]"
inv-0123,"(19, 0)",90,1002,680,55,"[(18, 0), (20, 0)]"
inv-0123,"(20, 0)",97,1153,294,22,"[(19, 0), (21, 0)]"
inv-0123,"(21, 0)",91,1246,145,20,"[(20, 0), (22, 0)]"
inv-0123,"(21, 1)",604,1243,118,19,"[(22, 1)]"
inv-0123,"(22, 0)",68,1275,461,227,"[(21, 0), (23, 0), (22, 1)]"
inv-0123,"(22, 1)",604,1273,475,252,"[(21, 1), (22, 0)]"
inv-0123,"(23, 0)",106,1525,182,23,"[(22, 0), (24, 0)]"
inv-0123,"(24, 0)",109,1549,183,40,"[(23, 0), (25, 0)]"
inv-0123,"(25, 0)",108,1592,143,25,"[(24, 0), (26, 0)]"
inv-0123,"(26, 0)",71,1641,333,85,"[(25, 0), (27, 0)]"
inv-0123,"(27, 0)",562,1056,15,23,"[(26, 0), (27, 1)]"
inv-0123,"(27, 1)",675,1055,14,22,"[(27, 0)]"
inv-0123,"(28, 0)",104,1428,181,97,[]
inv-0124,"(0, 0)",642,133,40,18,"[(1, 0)]"
inv-0124,"(1, 0)",481,172,367,17,"[(0, 0), (2, 0)]"
inv-0124,"(2, 0)",433,199,462,23,"[(1, 0), (3, 0)]"
inv-0124,"(3, 0)",178,267,108,17,"[(2, 0), (4, 0)]"
inv-0124,"(3, 1)",1014,265,124,18,[]
inv-0124,"(4, 0)",178,324,972,22,"[(3, 0), (5, 0)]"
inv-0124,"(5, 0)",177,356,974,23,"[(4, 0), (6, 0)]"
inv-0124,"(6, 0)",177,389,974,24,"[(5, 0), (7, 0)]"
inv-0124,"(7, 0)",180,423,969,23,"[(6, 0), (8, 0)]"
inv-0124,"(8, 0)",177,457,973,23,"[(7, 0), (9, 0)]"
inv-0124,"(9, 0)",178,491,971,23,"[(8, 0), (10, 0)]"
inv-0124,"(10, 0)",178,524,15,18,"[(9, 0), (11, 0), (10, 1)]"
inv-0124,"(10, 1)",343,525,7,4,"[(10, 0)]"
inv-0124,"(11, 0)",195,529,748,18,"[(10, 0), (12, 0)]"
inv-0124,"(12, 0)",217,590,922,24,"[(11, 0), (13, 0)]"
inv-0124,"(13, 0)",178,624,972,23,"[(12, 0), (14, 0)]"
inv-0124,"(14, 0)",177,657,972,24,"[(13, 0), (15, 0)]"
inv-0124,"(15, 0)",177,690,725,24,"[(14, 0), (16, 0)]"
inv-0124,"(16, 0)",206,764,65,17,"[(15, 0), (17, 0)]"
inv-0124,"(16, 1)",597,764,247,21,"[(17, 1)]"
inv-0124,"(17, 0)",235,811,6,16,"[(16, 0), (18, 0), (17, 1)]"
inv-0124,"(17, 1)",302,810,637,23,"[(16, 1), (18, 1), (17, 0)]"
inv-0124,"(18, 0)",226,858,24,17,"[(17, 0), (19, 0), (18, 1)]"
inv-0124,"(18, 1)",302,857,333,22,"[(17, 1), (19, 1), (18, 0)]"
inv-0124,"(19, 0)",226,904,27,18,"[(18, 0), (20, 0), (19, 1)]"
inv-0124,"(19, 1)",302,904,332,23,"[(18, 1), (20, 1), (19, 0)]"
inv-0124,"(20, 0)",226,952,26,17,"[(19, 0), (21, 0), (20, 1)]"
inv-0124,"(20, 1)",302,951,356,23,"[(19, 1), (21, 1), (20, 0)]"
inv-0124,"(20, 2)",1149,944,1,26,"[(21, 2)]"
inv-0124,"(21, 0)",233,999,10,16,"[(20, 0), (22, 0), (21, 1)]"
inv-0124,"(21, 1)",302,998,252,23,"[(20, 1), (22, 1), (21, 0)]"
inv-0124,"(21, 2)",1142,982,8,5,"[(20, 2)]"
inv-0124,"(22, 0)",223,1062,27,17,"[(21, 0), (23, 0), (22, 1)]"
inv-0124,"(22, 1)",302,1044,835,23,"[(21, 1), (22, 0)]"
inv-0124,"(23, 0)",302,1078,260,22,"[(22, 0), (24, 0)]"
inv-0124,"(24, 0)",223,1125,30,17,"[(23, 0), (25, 0), (24, 1)]"
inv-0124,"(24, 1)",302,1124,564,23,"[(25, 1), (24, 0)]"
inv-0124,"(25, 0)",223,1172,28,18,"[(24, 0), (26, 0), (25, 1)]"
inv-0124,"(25, 1)",302,1171,649,23,"[(24, 1), (26, 1), (25, 0), (25, 2)]"
inv-0124,"(25, 2)",1149,1171,1,11,"[(25, 1)]"
inv-0124,"(26, 0)",223,1218,30,17,"[(25, 0), (27, 0), (26, 1)]"
inv-0124,"(26, 1)",302,1217,651,23,"[(25, 1), (27, 1), (26, 0)]"
inv-0124,"(27, 0)",223,1265,28,17,"[(26, 0), (28, 0), (27, 1)]"
inv-0124,"(27, 1)",302,1264,522,23,"[(26, 1), (28, 1), (27, 0)]"
inv-0124,"(28, 0)",232,1312,11,17,"[(27, 0), (29, 0), (28, 1)]"
inv-0124,"(28, 1)",302,1311,454,23,"[(27, 1), (29, 1), (28, 0)]"
inv-0124,"(29, 0)",223,1359,26,17,"[(28, 0), (30, 0), (29, 1)]"
inv-0124,"(29, 1)",301,1358,265,22,"[(28, 1), (30, 1), (29, 0)]"
inv-0124,"(30, 0)",186,1404,66,52,"[(29, 0), (31, 0), (30, 1)]"
inv-0124,"(30, 1)",301,1405,835,56,"[(29, 1), (30, 0)]"
inv-0124,"(31, 0)",301,1477,153,12,"[(30, 0), (32, 0)]"
inv-0124,"(32, 0)",223,1535,28,18,"[(31, 0), (33, 0), (32, 1)]"
inv-0124,"(32, 1)",300,1519,837,22,"[(32, 0)]"
inv-0124,"(33, 0)",301,1552,129,21,"[(32, 0)]"
inv-0125,"(0, 0)",302,138,831,24,"[(1, 0)]"
inv-0125,"(1, 0)",225,173,29,17,"[(0, 0), (2, 0), (1, 1)]"
inv-0125,"(1, 1)",303,173,835,22,"[(1, 0)]"
inv-0125,"(2, 0)",303,206,220,23,"[(1, 0), (3, 0)]"
inv-0125,"(3, 0)",234,253,11,17,"[(2, 0), (4, 0), (3, 1)]"
inv-0125,"(3, 1)",303,253,527,23,"[(4, 1), (3, 0)]"
inv-0125,"(4, 0)",225,311,27,17,"[(3, 0), (5, 0), (4, 1)]"
inv-0125,"(4, 1)",303,294,730,23,"[(3, 1), (4, 0)]"
inv-0125,"(5, 0)",303,327,106,18,"[(4, 0), (6, 0)]"
inv-0125,"(6, 0)",225,378,29,18,"[(5, 0), (7, 0), (6, 1)]"
inv-0125,"(6, 1)",304,362,779,22,"[(6, 0)]"
inv-0125,"(7, 0)",303,395,442,23,"[(6, 0), (8, 0)]"
inv-0125,"(8, 0)",225,446,28,18,"[(7, 0), (9, 0), (8, 1)]"
inv-0125,"(8, 1)",304,429,747,23,"[(8, 0)]"
inv-0125,"(9, 0)",303,468,98,17,"[(8, 0), (10, 0)]"
inv-0125,"(10, 0)",225,514,29,17,"[(9, 0), (11, 0), (10, 1)]"
inv-0125,"(10, 1)",303,497,814,22,"[(10, 0)]"
inv-0125,"(11, 0)",303,531,524,21,"[(10, 0), (12, 0)]"
inv-0125,"(12, 0)",225,581,28,18,"[(11, 0), (13, 0), (12, 1)]"
inv-0125,"(12, 1)",303,564,788,56,"[(12, 0)]"
inv-0125,"(13, 0)",215,665,936,24,"[(12, 0), (14, 0)]"
inv-0125,"(14, 0)",178,699,973,24,"[(13, 0), (15, 0)]"
inv-0125,"(15, 0)",179,733,971,23,"[(14, 0), (16, 0)]"
inv-0125,"(16, 0)",201,766,949,22,"[(15, 0), (17, 0)]"
inv-0125,"(17, 0)",178,804,70,12,"[(16, 0), (18, 0)]"
inv-0125,"(18, 0)",215,865,935,22,"[(17, 0), (19, 0)]"
inv-0125,"(19, 0)",178,903,256,18,"[(18, 0), (20, 0)]"
inv-0125,"(20, 0)",214,964,890,23,"[(19, 0), (21, 0)]"
inv-0125,"(21, 0)",180,1130,110,17,"[(20, 0), (22, 0)]"
inv-0125,"(21, 1)",725,1130,157,17,[]
inv-0125,"(22, 0)",179,1164,811,23,"[(21, 0), (23, 0)]"
inv-0125,"(23, 0)",180,1195,275,175,"[(22, 0), (23, 1)]"
inv-0125,"(23, 1)",349,1297,268,204,"[(24, 1), (23, 0), (23, 2)]"
inv-0125,"(23, 2)",687,1258,226,224,"[(24, 2), (23, 1), (23, 3)]"
inv-0125,"(23, 3)",725,1197,393,121,"[(23, 2)]"
inv-0125,"(24, 0)",52,1705,53,26,"[(25, 0), (24, 1)]"
inv-0125,"(24, 1)",221,1718,6,13,"[(23, 1), (25, 1), (24, 0), (24, 2)]"
inv-0125,"(24, 2)",278,1701,151,30,"[(23, 2), (24, 1)]"
inv-0125,"(25, 0)",180,1330,184,171,"[(24, 0), (25, 1)]"
inv-0125,"(25, 1)",423,1380,1,16,"[(24, 1), (25, 0)]"
inv-0126,"(0, 0)",394,103,571,32,"[(1, 0)]"
inv-0126,"(1, 0)",172,158,397,54,"[(0, 0), (2, 0), (1, 1)]"
inv-0126,"(1, 1)",764,167,210,49,"[(2, 1), (1, 0)]"
inv-0126,"(2, 0)",174,239,361,26,"[(1, 0), (3, 0), (2, 1)]"
inv-0126,"(2, 1)",766,249,412,26,"[(1, 1), (2, 0)]"
inv-0126,"(3, 0)",104,305,1109,40,"[(2, 0), (4, 0)]"
inv-0126,"(4, 0)",85,345,917,140,"[(3, 0), (5, 0), (4, 1)]"
inv-0126,"(4, 1)",918,344,144,137,"[(5, 1), (4, 0), (4, 2)]"
inv-0126,"(4, 2)",972,364,218,118,"[(4, 1)]"
inv-0126,"(5, 0)",129,492,32,10,"[(4, 0), (6, 0), (5, 1)]"
inv-0126,"(5, 1)",223,484,293,22,"[(4, 1), (5, 0)]"
inv-0126,"(6, 0)",85,520,1124,36,"[(5, 0), (7, 0)]"
inv-0126,"(7, 0)",83,556,66,24,"[(6, 0), (8, 0)]"
inv-0126,"(8, 0)",84,562,1125,69,"[(7, 0), (9, 0)]"
inv-0126,"(9, 0)",84,631,1125,36,"[(8, 0), (10, 0)]"
inv-0126,"(10, 0)",84,667,430,24,"[(9, 0), (11, 0)]"
inv-0126,"(11, 0)",100,706,1108,75,"[(10, 0), (12, 0)]"
inv-0126,"(12, 0)",125,782,1082,33,"[(11, 0), (13, 0)]"
inv-0126,"(13, 0)",124,815,776,33,"[(12, 0), (14, 0)]"
inv-0126,"(14, 0)",95,848,499,30,"[(13, 0), (15, 0)]"
inv-0126,"(15, 0)",123,975,195,53,"[(14, 0), (16, 0), (15, 1)]"
inv-0126,"(15, 1)",356,978,71,20,"[(15, 0), (15, 2)]"
inv-0126,"(15, 2)",450,995,121,18,"[(15, 1), (15, 3)]"
inv-0126,"(15, 3)",595,958,100,74,"[(15, 2), (15, 4)]"
inv-0126,"(15, 4)",761,953,80,80,"[(15, 3), (15, 5)]"
inv-0126,"(15, 5)",912,973,167,53,"[(15, 4), (15, 6)]"
inv-0126,"(15, 6)",1106,1005,93,18,"[(15, 5)]"
inv-0126,"(16, 0)",779,1048,43,20,"[(15, 0), (17, 0)]"
inv-0126,"(17, 0)",119,1072,196,22,"[(16, 0), (18, 0), (17, 1)]"
inv-0126,"(17, 1)",358,1076,57,20,"[(18, 1), (17, 0), (17, 2)]"
inv-0126,"(17, 2)",457,1077,100,20,"[(18, 2), (17, 1), (17, 3)]"
inv-0126,"(17, 3)",610,1080,67,20,"[(18, 3), (17, 2), (17, 4)]"
inv-0126,"(17, 4)",734,1081,130,21,"[(17, 3), (17, 5)]"
inv-0126,"(17, 5)",935,1084,117,18,"[(17, 4), (17, 6)]"
inv-0126,"(17, 6)",1163,1081,12,22,"[(17, 5)]"
inv-0126,"(18, 0)",129,1102,179,20,"[(17, 0), (19, 0), (18, 1)]"
inv-0126,"(18, 1)",346,1105,83,22,"[(17, 1), (19, 1), (18, 0)]"
inv-0126,"(18, 2)",934,1115,118,21,"[(17, 2), (18, 3)]"
inv-0126,"(18, 3)",1140,1106,29,26,"[(17, 3), (18, 2)]"
inv-0126,"(19, 0)",396,1136,7,4,"[(18, 0), (20, 0)]"
inv-0126,"(19, 1)",1142,1135,6,11,"[(18, 1), (20, 1)]"
inv-0126,"(20, 0)",369,1141,35,12,"[(19, 0), (21, 0)]"
inv-0126,"(20, 1)",1135,1142,8,10,"[(19, 1)]"
inv-0126,"(21, 0)",1110,1155,27,24,"[(20, 0), (22, 0)]"
inv-0126,"(22, 0)",345,1171,83,46,"[(21, 0), (23, 0)]"
inv-0126,"(22, 1)",1095,1165,80,68,[]
inv-0126,"(23, 0)",88,1284,993,40,"[(22, 0), (24, 0)]"
inv-0126,"(24, 0)",87,1326,260,19,"[(23, 0), (25, 0)]"
inv-0126,"(25, 0)",115,1362,195,53,"[(24, 0), (26, 0), (25, 1)]"
inv-0126,"(25, 1)",350,1371,71,19,"[(25, 0), (25, 2)]"
inv-0126,"(25, 2)",435,1367,127,17,"[(25, 1), (25, 3)]"
inv-0126,"(25, 3)",573,1367,114,47,"[(25, 2), (25, 4)]"
inv-0126,"(25, 4)",706,1369,170,49,"[(25, 3), (25, 5)]"
inv-0126,"(25, 5)",906,1372,167,49,"[(25, 4), (25, 6)]"
inv-0126,"(25, 6)",1098,1377,93,17,"[(25, 5)]"
inv-0126,"(26, 0)",613,1421,42,20,"[(25, 0), (27, 0)]"
inv-0126,"(27, 0)",112,1497,197,49,"[(26, 0), (28, 0), (27, 1)]"
inv-0126,"(27, 1)",337,1501,85,110,"[(28, 1), (27, 0), (27, 2)]"
inv-0126,"(27, 2)",446,1502,100,20,"[(27, 1), (27, 3)]"
inv-0126,"(27, 3)",599,1505,66,20,"[(27, 2), (27, 4)]"
inv-0126,"(27, 4)",727,1507,131,21,"[(27, 3), (27, 5)]"
inv-0126,"(27, 5)",927,1511,118,51,"[(27, 4), (27, 6)]"
inv-0126,"(27, 6)",1101,1491,66,118,"[(27, 5)]"
inv-0126,"(28, 0)",368,1625,21,16,"[(27, 0)]"
inv-0126,"(28, 1)",1089,1611,23,33,"[(27, 1)]"
inv-0127,"(0, 0)",52,83,905,39,"[(1, 0)]"
inv-0127,"(1, 0)",54,217,11,20,"[(0, 0), (2, 0), (1, 1)]"
inv-0127,"(1, 1)",108,138,1024,101,"[(2, 1), (1, 0)]"
inv-0127,"(2, 0)",33,274,244,22,"[(1, 0), (3, 0), (2, 1)]"
inv-0127,"(2, 1)",322,247,716,36,"[(1, 1), (2, 0)]"
inv-0127,"(3, 0)",55,341,651,35,"[(2, 0), (4, 0)]"
inv-0127,"(4, 0)",56,380,587,29,"[(3, 0), (5, 0)]"
inv-0127,"(5, 0)",57,450,1107,34,"[(4, 0), (6, 0)]"
inv-0127,"(6, 0)",86,483,1080,35,"[(5, 0), (7, 0)]"
inv-0127,"(7, 0)",88,518,844,36,"[(6, 0), (8, 0)]"
inv-0127,"(8, 0)",60,602,476,27,"[(7, 0), (9, 0)]"
inv-0127,"(9, 0)",59,656,1062,81,"[(8, 0), (10, 0)]"
inv-0127,"(10, 0)",60,745,181,27,"[(9, 0), (11, 0)]"
inv-0127,"(11, 0)",62,818,372,25,"[(10, 0), (12, 0)]"
inv-0127,"(12, 0)",64,1008,232,104,"[(11, 0), (13, 0), (12, 1)]"
inv-0127,"(12, 1)",65,1011,113,137,"[(12, 0), (12, 2)]"
inv-0127,"(12, 2)",234,1046,14,12,"[(12, 1), (12, 3)]"
inv-0127,"(12, 3)",297,1063,124,76,"[(12, 2), (12, 4)]"
inv-0127,"(12, 4)",502,1058,5,5,"[(12, 3)]"
inv-0127,"(12, 5)",832,955,314,136,[]
inv-0127,"(13, 0)",234,1149,23,28,"[(12, 0), (14, 0)]"
inv-0127,"(14, 0)",67,1192,47,21,"[(13, 0), (15, 0), (14, 1)]"
inv-0127,"(14, 1)",261,1185,11,30,"[(14, 0)]"
inv-0127,"(14, 2)",1002,1178,53,19,[]
inv-0127,"(15, 0)",920,1093,57,30,"[(14, 0)]"
inv-0128,"(0, 0)",93,36,460,210,"[(1, 0)]"
inv-0128,"(0, 1)",905,85,223,151,"[(1, 1)]"
inv-0128,"(1, 0)",94,256,124,13,"[(0, 0), (2, 0), (1, 1)]"
inv-0128,"(1, 1)",449,252,114,13,"[(0, 1), (1, 0)]"
inv-0128,"(2, 0)",94,281,89,15,"[(1, 0), (3, 0)]"
inv-0128,"(3, 0)",280,313,159,16,"[(2, 0), (4, 0), (3, 1)]"
inv-0128,"(3, 1)",674,310,46,12,"[(4, 1), (3, 0), (3, 2)]"
inv-0128,"(3, 2)",757,308,166,13,"[(4, 2), (3, 1)]"
inv-0128,"(4, 0)",95,347,126,14,"[(3, 0), (5, 0)]"
inv-0128,"(4, 1)",683,340,29,12,"[(3, 1), (5, 1), (4, 2)]"
inv-0128,"(4, 2)",758,339,73,12,"[(3, 2), (5, 2), (4, 1)]"
inv-0128,"(5, 0)",255,369,217,16,"[(4, 0), (6, 0), (5, 1)]"
inv-0128,"(5, 1)",675,369,46,12,"[(4, 1), (5, 0), (5, 2)]"
inv-0128,"(5, 2)",758,367,165,14,"[(4, 2), (5, 1)]"
inv-0128,"(6, 0)",448,398,342,15,"[(5, 0), (7, 0)]"
inv-0128,"(7, 0)",94,427,406,19,"[(6, 0), (8, 0)]"
inv-0128,"(8, 0)",96,464,115,14,"[(7, 0), (9, 0), (8, 1)]"
inv-0128,"(8, 1)",273,457,548,21,"[(9, 1), (8, 0)]"
inv-0128,"(9, 0)",97,487,140,13,"[(8, 0), (10, 0)]"
inv-0128,"(9, 1)",570,489,130,13,"[(8, 1), (10, 1)]"
inv-0128,"(10, 0)",96,514,396,19,"[(9, 0), (11, 0), (10, 1)]"
inv-0128,"(10, 1)",571,508,480,19,"[(9, 1), (11, 1), (10, 0)]"
inv-0128,"(11, 0)",571,543,31,11,"[(10, 0), (12, 0), (11, 1)]"
inv-0128,"(11, 1)",660,541,73,13,"[(10, 1), (12, 1), (11, 0)]"
inv-0128,"(12, 0)",572,566,21,12,"[(11, 0), (13, 0), (12, 1)]"
inv-0128,"(12, 1)",660,564,165,14,"[(11, 1), (13, 1), (12, 0)]"
inv-0128,"(13, 0)",572,590,43,12,"[(12, 0), (14, 0), (13, 1)]"
inv-0128,"(13, 1)",660,588,166,13,"[(12, 1), (13, 0)]"
inv-0128,"(14, 0)",98,619,95,17,"[(13, 0), (15, 0)]"
inv-0128,"(15, 0)",96,635,582,22,"[(14, 0), (16, 0)]"
inv-0128,"(16, 0)",96,656,619,19,"[(15, 0), (17, 0)]"
inv-0128,"(17, 0)",121,690,184,13,"[(16, 0), (18, 0), (17, 1)]"
inv-0128,"(17, 1)",384,689,86,14,"[(18, 1), (17, 0), (17, 2)]"
inv-0128,"(17, 2)",580,687,58,13,"[(18, 2), (17, 1), (17, 3)]"
inv-0128,"(17, 3)",692,683,467,17,"[(18, 3), (17, 2)]"
inv-0128,"(18, 0)",214,709,99,13,"[(17, 0), (19, 0), (18, 1)]"
inv-0128,"(18, 1)",560,705,102,16,"[(17, 1), (18, 0), (18, 2)]"
inv-0128,"(18, 2)",780,703,166,16,"[(17, 2), (18, 1), (18, 3)]"
inv-0128,"(18, 3)",1037,706,72,10,"[(17, 3), (18, 2)]"
inv-0128,"(19, 0)",227,733,73,9,"[(18, 0), (20, 0)]"
inv-0128,"(20, 0)",99,750,63,13,"[(19, 0), (21, 0), (20, 1)]"
inv-0128,"(20, 1)",260,749,7,12,"[(21, 1), (20, 0), (20, 2)]"
inv-0128,"(20, 2)",375,750,104,9,"[(21, 2), (20, 1), (20, 3)]"
inv-0128,"(20, 3)",609,745,3,12,"[(20, 2), (20, 4)]"
inv-0128,"(20, 4)",721,744,18,15,"[(20, 3), (20, 5)]"
inv-0128,"(20, 5)",854,743,18,12,"[(20, 4), (20, 6)]"
inv-0128,"(20, 6)",1011,742,123,14,"[(20, 5)]"
inv-0128,"(21, 0)",100,775,260,17,"[(20, 0), (22, 0), (21, 1)]"
inv-0128,"(21, 1)",464,769,475,20,"[(20, 1), (22, 1), (21, 0), (21, 2)]"
inv-0128,"(21, 2)",1139,768,46,17,"[(20, 2), (22, 2), (21, 1)]"
inv-0128,"(22, 0)",99,803,162,37,"[(21, 0), (23, 0), (22, 1)]"
inv-0128,"(22, 1)",329,802,51,12,"[(21, 1), (23, 1), (22, 0), (22, 2)]"
inv-0128,"(22, 2)",445,796,718,37,"[(21, 2), (23, 2), (22, 1)]"
inv-0128,"(23, 0)",210,847,15,8,"[(22, 0), (24, 0), (23, 1)]"
inv-0128,"(23, 1)",451,841,21,11,"[(22, 1), (24, 1), (23, 0), (23, 2)]"
inv-0128,"(23, 2)",681,842,64,11,"[(22, 2), (24, 2), (23, 1)]"
inv-0128,"(24, 0)",214,867,13,8,"[(23, 0), (25, 0), (24, 1)]"
inv-0128,"(24, 1)",447,864,25,8,"[(23, 1), (25, 1), (24, 0), (24, 2)]"
inv-0128,"(24, 2)",720,861,31,10,"[(23, 2), (25, 2), (24, 1)]"
inv-0128,"(25, 0)",106,894,51,11,"[(24, 0), (26, 0), (25, 1)]"
inv-0128,"(25, 1)",253,891,173,15,"[(24, 1), (26, 1), (25, 0)]"
inv-0128,"(25, 2)",744,887,7,12,"[(24, 2), (26, 2), (25, 3)]"
inv-0128,"(25, 3)",852,885,129,15,"[(26, 3), (25, 2), (25, 4)]"
inv-0128,"(25, 4)",1064,885,15,12,"[(26, 4), (25, 3), (25, 5)]"
inv-0128,"(25, 5)",1171,884,15,12,"[(26, 5), (25, 4)]"
inv-0128,"(26, 0)",107,923,51,12,"[(25, 0), (27, 0), (26, 1)]"
inv-0128,"(26, 1)",253,921,173,14,"[(25, 1), (27, 1), (26, 0)]"
inv-0128,"(26, 2)",745,917,7,12,"[(25, 2), (27, 2), (26, 3)]"
inv-0128,"(26, 3)",853,915,128,15,"[(25, 3), (27, 3), (26, 2), (26, 4)]"
